Time;Engine mount deformation;Seat deformation;Rear deformation;Front deformation;Rear tire deformation;Front tire deformation;Engine mount deformation velocity;Seat deformation velocity;Rear deformation velocity;Front deformation velocity;Rear tire deformation velocity;Front tire deformation velocity;Engine mount deformation acceleration;Seat deformation acceleration;Rear deformation acceleration;Front deformation acceleration;Rear tire deformation acceleration;Front tire deformation acceleration;;;;;;
0.99;5.14E-05;0.001591076;-0.050888638;-0.024008233;-0.018111382;-0.007362599;-0.032729961;0.293963707;-0.287823651;0.102143096;-0.010428111;0.060657825;3.48167916;3.648993505;15.15212359;0.040682923;2.04145286;-4.09616655;0;0;0;0;0;0
1;3.53E-05;0.004038667;-0.053130141;-0.023124162;-0.018136695;-0.007047441;0.0295171;0.195554099;-0.160473872;0.074667221;0.005365382;0.002373794;8.961832582;-23.3292589;10.30458189;-5.519295111;1.117245722;-7.560639693;0;0;0;0;0;0
1.01;0.000195302;0.004604347;-0.05434239;-0.022750858;-0.018060588;-0.007368718;0.002475238;-0.082418129;-0.081974651;-7.89E-06;0.009856143;-0.06662919;-14.37760356;-32.26310988;5.3786481;-9.394959626;-0.219093468;-6.239957166;0;0;0;0;0;0
1.02;3.41E-05;0.00276084;-0.054742242;-0.0231438;-0.01790442;-0.008193152;-0.034720682;-0.286283336;0.002003269;-0.078579481;0.021377445;-0.098257469;6.931635616;-8.508027197;11.40170178;-6.300315515;2.523353911;-0.085698494;0;0;0;0;0;0
1.03;6.21E-05;0.000176529;-0.054173218;-0.024135063;-0.017434949;-0.009023845;0.040317066;-0.230578421;0.111799679;-0.119670496;0.072516727;-0.06788128;8.071285625;19.65030936;10.54718666;-1.904895659;7.704502372;6.160936177;0;0;0;0;0;0
1.04;0.000272785;-0.000941727;-0.052604104;-0.025331299;-0.016379099;-0.009396789;0.001826762;0.006927197;0.202021819;-0.119575111;0.138653177;-0.006707521;-15.77059783;27.85116537;7.494431188;1.927485378;5.522787625;6.073815757;0;0;0;0;0;0
1.05;7.97E-05;0.000254376;-0.050088637;-0.026351989;-0.014840647;-0.009288154;-0.040453691;0.232293568;0.301070925;-0.084562138;0.16903728;0.028434591;7.31486703;17.22200779;12.31619811;5.074099083;0.554033057;0.954606635;0;0;0;0;0;0
1.06;-6.67E-06;0.002752928;-0.04659782;-0.027015082;-0.013167553;-0.009075743;0.023189517;0.267416959;0.397091926;-0.048056001;0.165581443;0.014047707;5.414417241;-10.19750989;6.88944514;2.225324586;-1.245200475;-3.831983432;0;0;0;0;0;0
1.07;0.000115315;0.004383805;-0.042495889;-0.027496145;-0.011629448;-0.009160657;0.001207219;0.058758309;0.423294491;-0.048156712;0.142039628;-0.03103062;-9.809789916;-31.53452513;-1.64649129;-2.248518006;-3.463162628;-5.183682098;0;0;0;0;0;0
1.08;3.58E-05;0.003623732;-0.038312314;-0.028074213;-0.010373735;-0.009633383;-0.017111251;-0.210772982;0.413421455;-0.067458;0.109102962;-0.063514645;6.147190563;-22.37204037;-0.325657791;-1.614812069;-3.12417042;-1.313122826;0;0;0;0;0;0
1.09;1.80E-05;0.001088482;-0.03419682;-0.028740751;-0.009323254;-0.010168124;0.013551299;-0.29627711;0.409678343;-0.065850963;0.100993297;-0.04343353;-0.014045431;5.271036341;-0.421538257;1.934436462;1.50223742;5.329345854;0;0;0;0;0;0
1.1;9.96E-05;-0.001074792;-0.030148419;-0.029193935;-0.008189583;-0.010259334;0.002778728;-0.136377742;0.400002651;-0.024786936;0.125740808;0.025191582;-2.140342165;26.70880174;-1.513315723;6.278013539;3.447264609;8.395676487;0;0;0;0;0;0
1.11;0.000118849;-0.001132153;-0.026208322;-0.029060393;-0.006841358;-0.009670327;0.001063424;0.124905501;0.388016878;0.051495232;0.14390426;0.092609749;1.797191648;25.54787207;-0.8840404;8.978671868;0.185425927;5.08795697;0;0;0;0;0;0
1.12;3.94E-05;0.00084024;-0.022392506;-0.028134313;-0.005495337;-0.008648736;-0.016944186;0.269573054;0.375146202;0.13372097;0.125299902;0.111708452;-5.398719419;3.385640288;-1.690108049;7.46649217;-3.906297493;-1.268216349;0;0;0;0;0;0
1.13;-6.99E-05;0.003090055;-0.018805644;-0.026544833;-0.004467267;-0.007694769;-0.004928032;0.180389933;0.342226042;0.184175375;0.080314067;0.079085101;7.802046729;-21.22229173;-4.893707113;2.624117997;-5.090869657;-5.256453866;0;0;0;0;0;0
1.14;4.20E-05;0.003609273;-0.015773337;-0.024694398;-0.003912118;-0.007144943;0.027307827;-0.076546187;0.264235245;0.185911643;0.030715806;0.030880023;-1.354697681;-30.16498194;-10.70405404;-2.277362304;-4.828782411;-4.384561727;0;0;0;0;0;0
1.15;5.71E-05;0.00181093;-0.013611071;-0.022939114;-0.003800574;-0.006934951;-0.02428104;-0.283122568;0.168217841;0.165145327;-0.008406955;0.011118322;-8.962804033;-11.1503706;-8.498816848;-1.87666342;-2.995769798;0.432221499;0;0;0;0;0;0
1.16;-7.03E-05;-0.000809849;-0.012219374;-0.021286324;-0.003906711;-0.006671887;-0.001204385;-0.241033088;0.110121653;0.165412473;-0.012820427;0.041494564;13.57838896;19.56819536;-3.119850626;1.929380082;2.11307529;5.64302691;0;0;0;0;0;0
1.17;0.000121224;-0.002015113;-0.011351519;-0.019505671;-0.003908114;-0.005977422;0.039510928;-1.98E-05;0.063449598;0.19071796;0.012539847;0.097398435;-5.435144376;28.63440685;-6.214151729;3.131206597;2.958979575;5.53774719;0;0;0;0;0;0
1.18;0.000128284;-0.000912723;-0.010960709;-0.017445935;-0.003765943;-0.004875699;-0.038098799;0.220497859;0.014712581;0.221228953;0.015894199;0.122946146;-10.08675768;15.46911702;-3.533153918;2.970869821;-2.288109251;-0.428204852;0;0;0;0;0;0
1.19;-0.000117134;0.001490854;-0.010914194;-0.015165979;-0.003764891;-0.003807619;-0.010984886;0.26021748;-0.005409688;0.234762389;-0.015683655;0.09066976;15.50945022;-7.525167349;-0.491502474;-0.263929578;-4.027461562;-6.027072433;0;0;0;0;0;0
1.2;1.68E-05;0.003179485;-0.011195124;-0.013005861;-0.0041089;-0.003239025;0.037762033;0.077508844;-0.050776451;0.197261356;-0.053118299;0.023049106;-5.760126422;-29.01654321;-8.581984648;-7.236108755;-3.459467179;-7.497058425;0;0;0;0;0;0
1.21;8.26E-05;0.002636357;-0.012110866;-0.011445524;-0.004810789;-0.003308336;-0.024591568;-0.186134454;-0.132372094;0.1148063;-0.08725935;-0.03691132;-6.710583818;-23.71211908;-7.737121611;-9.254930179;-3.368742933;-4.495026656;0;0;0;0;0;0
1.22;-4.82E-05;0.000312495;-0.013651799;-0.01067763;-0.005739523;-0.003750086;-0.001569735;-0.278637945;-0.175814475;0.038772405;-0.09848758;-0.051438628;11.31499274;5.211409079;-0.95125979;-5.951967454;1.12309695;1.589564927;0;0;0;0;0;0
1.23;7.42E-05;-0.001694403;-0.015478464;-0.010513525;-0.006573917;-0.004097281;0.026050704;-0.122741752;-0.189518659;-0.005951359;-0.068391247;-0.018000445;-5.790850771;25.96781431;-1.789455385;-2.992937322;4.896169628;5.098071674;0;0;0;0;0;0
1.24;0.000137315;-0.00164803;-0.017411192;-0.010664281;-0.007082744;-0.004093646;-0.013428322;0.132016435;-0.197026955;-0.024199749;-0.033374169;0.018727425;-2.104880984;24.98380233;0.287961431;-0.656947299;2.107245956;2.247502455;0;0;0;0;0;0
1.25;3.49E-05;0.000411324;-0.0193049;-0.010953597;-0.007408944;-0.003940132;-0.007055625;0.279854229;-0.18171457;-0.033663455;-0.031865656;0.011975408;3.379430391;4.583753607;2.774538064;-1.235822095;-1.805543444;-3.597905952;0;0;0;0;0;0
1.26;-1.40E-05;0.002813766;-0.021057176;-0.011453913;-0.007844514;-0.004087489;-0.002725497;0.200634176;-0.168740427;-0.066400011;-0.055248401;-0.04144684;-2.513581156;-20.42771462;-0.180105359;-5.310994047;-2.871005452;-7.086543605;0;0;0;0;0;0
1.27;1.97E-05;0.003597297;-0.022823379;-0.012459356;-0.008520844;-0.004819739;0.00947575;-0.043927867;-0.184500102;-0.134688673;-0.080017673;-0.105003122;4.953515892;-28.48460563;-2.972536592;-8.345854904;-2.082849012;-5.624712741;0;0;0;0;0;0
1.28;0.000101896;0.002141619;-0.024800805;-0.014189234;-0.009376157;-0.006017125;0.006955455;-0.247207812;-0.21098521;-0.211287005;-0.091044894;-0.134474023;-5.45783208;-12.17131116;-2.325062463;-6.973089563;-0.122595259;-0.269467448;0;0;0;0;0;0
1.29;3.68E-05;-0.000215575;-0.02689241;-0.016511054;-0.010201445;-0.007236813;-0.019966424;-0.22423105;-0.207335711;-0.253076995;-0.074012708;-0.10946354;0.073332182;16.76669839;3.054683502;-1.384559985;3.529032468;5.271564077;0;0;0;0;0;0
1.3;6.02E-05;-0.001299805;-0.028790707;-0.019001849;-0.010718831;-0.008039887;0.024647018;0.007385157;-0.172323763;-0.245081879;-0.029464505;-0.051151361;8.849331435;29.55655001;3.947650683;2.983652564;5.380608209;6.390871659;0;0;0;0;0;0
1.31;0.000206219;-0.000119644;-0.030375187;-0.021283686;-0.010856554;-0.008351893;0.004547987;0.228647105;-0.144572226;-0.211285633;0.001919875;-0.011249756;-12.86908134;14.69582366;1.602783092;3.775438449;0.896267744;1.589449366;0;0;0;0;0;0
1.32;1.21E-05;0.00232841;-0.031652509;-0.023226518;-0.010892292;-0.008521878;-0.043376562;0.260963553;-0.110892177;-0.177280678;-0.009067334;-0.022747369;3.284187229;-8.232538351;5.133261881;3.025508443;-3.093709502;-3.888972025;0;0;0;0;0;0
1.33;-5.37E-05;0.004085407;-0.032603651;-0.024941745;-0.011103459;-0.008964635;0.030228215;0.090435987;-0.079336224;-0.16576467;-0.033166225;-0.06580399;11.43670951;-25.87295841;1.177796984;-0.72214198;-1.726068678;-4.722352143;0;0;0;0;0;0
1.34;0.000167474;0.003721266;-0.033481679;-0.026689736;-0.011502812;-0.009774976;0.01399968;-0.163264285;-0.096269474;-0.18383353;-0.046704272;-0.096264072;-14.68242025;-24.86709496;-4.564455602;-2.891619224;-0.981540652;-1.369664329;0;0;0;0;0;0
1.35;5.62E-05;0.001529212;-0.034487081;-0.028556571;-0.01196703;-0.010668531;-0.036253842;-0.275146432;-0.104810874;-0.189533489;-0.046139346;-0.082447031;4.631759689;2.490653285;2.856274272;1.751504092;1.09452585;4.133072575;0;0;0;0;0;0
1.36;1.98E-05;-0.000505527;-0.035341575;-0.03024972;-0.01226361;-0.011191359;0.028974388;-0.13180146;-0.066087743;-0.149096395;-0.013176563;-0.022118498;8.413925183;26.17833013;4.888439343;6.335805517;5.498030664;7.932634116;0;0;0;0;0;0
1.37;0.000206308;-0.000579337;-0.035842237;-0.031389927;-0.012167517;-0.011077577;0.008326033;0.117039407;-0.034044762;-0.078944917;0.032395092;0.044874821;-12.5435534;23.58983142;1.52025259;7.69437033;3.616300303;5.466029609;0;0;0;0;0;0
1.38;8.97E-05;0.001294627;-0.036016679;-0.031798744;-0.011794045;-0.010512396;-0.031651232;0.257753548;-0.000843617;-0.002818481;0.04229923;0.068161466;4.548133201;4.552987443;5.12005006;7.530824864;-1.635472691;-0.80870064;0;0;0;0;0;0
1.39;-1.93E-05;0.003517538;-0.035820798;-0.031552689;-0.011477828;-0.009967612;0.00986447;0.186828537;0.040019754;0.052029348;0.020944301;0.040795265;3.755012546;-18.73799108;3.05263604;3.438726015;-2.635513075;-4.664539542;0;0;0;0;0;0
1.4;5.97E-05;0.00421058;-0.035401186;-0.030973772;-0.011375379;-0.009770608;0.005922383;-0.048220054;0.043902707;0.063754019;-0.000454497;-0.001394445;-4.543437901;-28.27172505;-2.276062987;-1.093769844;-1.644246493;-3.773402445;0;0;0;0;0;0
1.41;8.87E-05;0.002712602;-0.035040247;-0.030384595;-0.011421227;-0.009859745;-0.000112281;-0.251375546;0.02828507;0.054081437;-0.008715226;-0.016433044;3.336505024;-12.35937329;-0.847464761;-0.840746288;-0.007899396;0.765682638;0;0;0;0;0;0
1.42;8.12E-05;0.000256496;-0.034715518;-0.029797783;-0.011431427;-0.009866633;-0.001396373;-0.2398458;0.036660772;0.063280942;0.006675177;0.015055477;-3.593309317;14.66531865;2.522636664;2.680607912;3.085979963;5.532021515;0;0;0;0;0;0
1.43;6.13E-05;-0.001055806;-0.034175884;-0.028954436;-0.011169543;-0.009422852;-0.002571615;-0.022614431;0.071266053;0.105388432;0.04570175;0.073700841;3.358287423;28.78094771;4.39847911;5.740815703;4.719334793;6.197051294;0;0;0;0;0;0
1.44;0.000135296;-0.000155205;-0.033291862;-0.027629508;-0.010557315;-0.008495038;0.017360827;0.202734618;0.105538246;0.159597218;0.076743776;0.111861819;0.62823686;16.28885195;2.456040192;5.100840641;1.489070284;1.435144287;0;0;0;0;0;0
1.45;9.94E-05;0.002058491;-0.032128104;-0.025860204;-0.009837346;-0.007457312;-0.024543933;0.240004558;0.127213331;0.194263569;0.067250127;0.095683431;-9.009168978;-8.834869465;1.879021677;1.83237346;-3.387800001;-4.670821827;0;0;0;0;0;0
1.46;-8.24E-05;0.003634979;-0.0307616;-0.023926641;-0.009326542;-0.006774473;-0.011822043;0.075293075;0.146087594;0.192448996;0.034910537;0.040884478;11.55348754;-24.10741049;1.895697159;-2.195120858;-3.080118133;-6.288968838;0;0;0;0;0;0
1.47;6.26E-05;0.003215181;-0.029362028;-0.022203383;-0.00906949;-0.006597102;0.040839211;-0.159252816;0.133826705;0.152202645;0.01649994;-0.005410284;-1.021331848;-22.80174108;-4.348088318;-5.853882721;-0.602001254;-2.969983459;0;0;0;0;0;0
1.48;0.000148607;0.001038598;-0.028191844;-0.020925126;-0.008912326;-0.006678782;-0.023645025;-0.276063673;0.100210215;0.103448721;0.014932942;-0.010925905;-11.87554862;-0.560420977;-2.375284429;-3.896808708;0.288601792;1.866859181;0;0;0;0;0;0
1.49;-3.42E-05;-0.001090298;-0.027130224;-0.019957718;-0.00867149;-0.006609852;-0.012922348;-0.149715484;0.112113724;0.090032901;0.033234211;0.024711975;14.02007223;25.83006224;4.755959667;1.213678201;3.371652037;5.260716812;0;0;0;0;0;0
1.5;0.000102119;-0.001316915;-0.025884179;-0.018980719;-0.008164654;-0.006141281;0.040192059;0.104392086;0.137095386;0.105366851;0.068132946;0.069002259;-3.397190017;24.99145147;0.240374496;1.853109475;3.608094838;3.59734001;0;0;0;0;0;0
1.51;0.000156924;0.000443122;-0.024525608;-0.017870468;-0.00745119;-0.005425547;-0.029231129;0.247615131;0.134618659;0.116683486;0.074559913;0.07414454;-10.48742804;3.653152083;-0.735675901;0.410162653;-2.322701398;-2.568883797;0;0;0;0;0;0
1.52;-7.63E-05;0.002593754;-0.02315184;-0.016747149;-0.00687765;-0.004913061;-0.017409709;0.1825114;0.140134996;0.107980175;0.040148015;0.028352562;12.85167893;-16.67388899;1.838869022;-2.150732174;-4.559678257;-6.589511845;0;0;0;0;0;0
1.53;-7.63E-06;0.003338617;-0.02182924;-0.015887203;-0.006648923;-0.004926398;0.031139936;-0.033538782;0.124385061;0.06400906;0.005597425;-0.031019823;-3.141807805;-26.53613128;-4.988986248;-6.643327931;-2.350439713;-5.284965093;0;0;0;0;0;0
1.54;9.96E-05;0.002003646;-0.020860092;-0.015578247;-0.00667944;-0.005387196;-0.009691962;-0.233455518;0.069444394;-0.002217779;-0.01170075;-0.06113984;-5.024580833;-13.44721345;-5.999167268;-6.602014915;-1.109195243;-0.739038228;0;0;0;0;0;0
1.55;2.91E-05;-0.000318714;-0.020325399;-0.015812067;-0.006791347;-0.005914606;-0.004410155;-0.231016526;0.037494348;-0.04454618;-0.010680716;-0.044342101;6.080961463;13.93500649;-0.390798731;-1.863719292;1.313201981;4.098585895;0;0;0;0;0;0
1.56;4.86E-05;-0.001587199;-0.019957735;-0.016261401;-0.006782477;-0.006122221;0.008307244;-0.022680367;0.036038456;-0.045320632;0.0124546;0.002819083;-3.53746094;27.73221953;0.0996669;1.708770795;3.313861304;5.333650914;0;0;0;0;0;0
1.57;8.57E-05;-0.000693858;-0.019615759;-0.016613038;-0.0065591;-0.005928821;-0.000890677;0.20134854;0.032356634;-0.025006725;0.03222096;0.035860843;1.697892167;17.07355752;-0.835996774;2.353967331;0.639410578;1.274701176;0;0;0;0;0;0
1.58;7.11E-05;0.001555456;-0.019358657;-0.016802878;-0.006318053;-0.00564718;-0.002019431;0.248514348;0.019063749;-0.012961389;0.015988379;0.020467422;-1.923635936;-7.640397869;-1.822564208;0.055079941;-3.885926606;-4.353385502;0;0;0;0;0;0
1.59;-3.31E-05;0.003243497;-0.019275613;-0.017009482;-0.006368112;-0.005703269;-0.01881798;0.089093715;-0.00245497;-0.028359487;-0.026000172;-0.031685254;-1.436073896;-24.24372863;-2.4811797;-3.134699333;-4.511783607;-6.077149576;0;0;0;0;0;0
1.6;-3.26E-05;0.003003569;-0.019480144;-0.017495694;-0.006773377;-0.006235829;0.018917639;-0.137079262;-0.038451184;-0.068882878;-0.055052809;-0.074826731;8.983195989;-20.99086635;-4.718067087;-4.969973915;-1.298743873;-2.551145874;0;0;0;0;0;0
1.61;0.000143362;0.001064239;-0.020130392;-0.018392949;-0.007340758;-0.006983698;0.016268969;-0.250786718;-0.091598329;-0.110567986;-0.058423492;-0.074747077;-9.512927929;-1.750625347;-5.911357324;-3.367053262;0.624607276;2.567076708;0;0;0;0;0;0
1.62;5.30E-05;-0.00091935;-0.021163595;-0.019528418;-0.007857332;-0.007525975;-0.034342851;-0.145931185;-0.115042213;-0.116525924;-0.044891208;-0.033708393;-0.609432465;22.72173083;1.222588639;2.175455405;2.081849461;5.640660155;0;0;0;0;0;0
1.63;-6.34E-06;-0.001144225;-0.022219419;-0.020519079;-0.008166893;-0.007608826;0.022475956;0.100956372;-0.096122714;-0.08160622;-0.017020935;0.017138239;11.97319741;26.65577961;2.56131936;4.808475172;3.492205234;4.528666128;0;0;0;0;0;0
1.64;0.000178808;0.000628236;-0.02318424;-0.021151541;-0.008266784;-0.007349035;0.014554156;0.253535674;-0.096841513;-0.044886184;-0.002957411;0.034819961;-13.55754946;3.860078503;-2.705061434;2.535509863;-0.679500487;-0.992321679;0;0;0;0;0;0
1.65;2.37E-05;0.002826425;-0.024199692;-0.021526893;-0.00843179;-0.007165014;-0.045573534;0.186102165;-0.106248835;-0.030184171;-0.030043704;0.001984361;1.532021086;-17.34678295;0.823618848;0.404865473;-4.737758157;-5.574798301;0;0;0;0;0;0
1.66;-8.86E-05;0.00365336;-0.025250955;-0.021883747;-0.008896998;-0.007393537;0.023101312;-0.020715221;-0.104003782;-0.041186659;-0.062997835;-0.047689149;12.20294355;-24.01669301;-0.374618749;-2.605350051;-1.853067892;-4.359903798;0;0;0;0;0;0
1.67;0.000137182;0.00248631;-0.026440331;-0.02246151;-0.009553812;-0.007972952;0.022065028;-0.212694795;-0.133871414;-0.0743659;-0.068365087;-0.068193744;-12.41020428;-14.37922077;-5.598916279;-4.030487314;0.779617379;0.258984922;0;0;0;0;0;0
1.68;9.98E-05;0.000288759;-0.027888223;-0.023292226;-0.010172496;-0.008535466;-0.029545723;-0.226815327;-0.155707005;-0.091777266;-0.055371612;-0.044308999;2.088069602;11.55511002;1.231832818;0.548170772;1.819077695;4.51796409;0;0;0;0;0;0
1.69;2.03E-05;-0.00099878;-0.029287542;-0.024080168;-0.010575814;-0.008719981;0.013654059;-0.030692487;-0.124156708;-0.065811248;-0.025292089;0.007405932;6.551908855;27.66945175;5.078276148;4.644970649;4.196826801;5.82502207;0;0;0;0;0;0
1.7;0.000130371;-0.00019479;-0.030357751;-0.024513331;-0.010660142;-0.008447085;0.008356116;0.19149057;-0.089885221;-0.020821326;0.008426446;0.047173195;-7.611464405;16.76715049;1.776095422;4.352921198;2.546880303;2.128430462;0;0;0;0;0;0
1.71;9.38E-05;0.001972635;-0.03115429;-0.024558606;-0.010568866;-0.008012107;-0.015660461;0.241994412;-0.069422576;0.011766391;0.009828745;0.039822387;2.80817187;-6.666388597;2.316484869;2.164558054;-2.266420626;-3.598592043;0;0;0;0;0;0
1.72;6.74E-06;0.003637204;-0.031748998;-0.024419338;-0.010608358;-0.007844708;-0.001761054;0.090919434;-0.049519068;0.016087171;-0.017727098;-0.006342492;-0.028336521;-23.54859398;1.664113493;-1.300272885;-3.244748005;-5.63438384;0;0;0;0;0;0
1.73;6.89E-06;0.003431441;-0.032215966;-0.024378561;-0.010874477;-0.00811054;0.001791597;-0.132072141;-0.043874358;-0.007931867;-0.035496619;-0.046823967;0.738764763;-21.04969252;-0.535400603;-3.503248559;-0.309156085;-2.461911024;0;0;0;0;0;0
1.74;0.000105129;0.001546005;-0.03268581;-0.024598176;-0.011181284;-0.008574661;0.017855332;-0.245015;-0.050094518;-0.035991147;-0.025864788;-0.046000255;2.473916399;-1.538860682;-0.708779446;-2.108422283;2.235522183;2.626653411;0;0;0;0;0;0
1.75;0.000141737;-0.000441349;-0.033134211;-0.024957917;-0.011308915;-0.00883161;-0.010533847;-0.152455736;-0.039585628;-0.035956913;0.000338545;-0.00538952;-8.151743802;20.05071117;2.81057655;2.115245109;3.005144552;5.495493491;0;0;0;0;0;0
1.76;1.76E-05;-0.000811312;-0.033293714;-0.025132036;-0.011144503;-0.008640881;-0.01428952;0.078463074;0.007685091;0.001133113;0.032543892;0.043535314;7.400623393;26.13304674;6.643599189;5.302720241;3.435924724;4.28947346;0;0;0;0;0;0
1.77;9.90E-05;0.000785296;-0.032999501;-0.024907338;-0.010709569;-0.008112873;0.030574813;0.240858493;0.051157412;0.0438064;0.054442969;0.062066333;1.572234182;6.346039631;2.050844685;3.231962645;0.943890664;-0.583269835;0;0;0;0;0;0
1.78;0.000137103;0.002896676;-0.032439047;-0.024397192;-0.010239825;-0.007640777;-0.022963506;0.181417421;0.060933378;0.05822278;0.039505759;0.032352912;-12.27991999;-18.23424782;-0.095700711;-0.348625011;-3.931332509;-5.359414214;0;0;0;0;0;0
1.79;-8.25E-05;0.003675211;-0.031764991;-0.023879327;-0.010014924;-0.007570642;-0.020962313;-0.025710289;0.073877826;0.045350276;0.005474397;-0.018325969;12.68007222;-23.19127001;2.684396197;-2.225633246;-2.874939908;-4.77636212;0;0;0;0;0;0
1.8;4.24E-05;0.00251889;-0.031026615;-0.02357476;-0.00999662;-0.00786959;0.045956008;-0.205554022;0.073797291;0.015563159;-0.001813485;-0.041463537;0.703514773;-12.77745487;-2.700676487;-3.731573538;1.417363389;0.148848544;0;0;0;0;0;0
1.81;0.000192667;0.000356883;-0.030405189;-0.02353466;-0.009934856;-0.008175338;-0.015911007;-0.226847408;0.050488033;-0.007543197;0.014166127;-0.019686077;-13.07689487;8.518771338;-1.961123995;-0.8897616;1.778559013;4.20664351;0;0;0;0;0;0
1.82;4.55E-06;-0.001024524;-0.029803142;-0.023524262;-0.009685326;-0.008136652;-0.021712373;-0.049433876;0.069921287;0.009622702;0.035739938;0.02742331;11.9166627;26.96392348;5.847866819;4.322826355;2.536203284;5.215233901;0;0;0;0;0;0
1.83;5.80E-05;-0.000389656;-0.028910382;-0.023218118;-0.009203967;-0.007677768;0.032404912;0.176407431;0.10863068;0.051606231;0.060531912;0.064353321;-1.093183972;18.20433181;1.894060949;4.073818133;2.422191508;2.170768315;0;0;0;0;0;0
1.84;0.000140766;0.001661116;-0.027815244;-0.022574847;-0.008601383;-0.007066227;-0.015854271;0.233747018;0.110397017;0.077047895;0.059984935;0.057955029;-8.558633246;-6.73641979;-1.540750263;1.0144603;-2.531586928;-3.450426738;0;0;0;0;0;0
1.85;-2.10E-05;0.003275201;-0.026737255;-0.021818575;-0.008180982;-0.006719949;-0.01649821;0.08906995;0.105200667;0.074206495;0.024095194;0.011300549;8.429841135;-22.1989926;0.501470498;-1.582728061;-4.646361245;-5.880469299;0;0;0;0;0;0
1.86;-1.66E-05;0.003096862;-0.025745472;-0.021217871;-0.008090833;-0.006824473;0.017385404;-0.124737667;0.093156003;0.045934368;-0.006065401;-0.032205393;-1.653135451;-20.56252606;-2.910441683;-4.071649188;-1.385757827;-2.820719126;0;0;0;0;0;0
1.87;8.53E-05;0.001279972;-0.024985063;-0.020936881;-0.008154415;-0.007163053;0.002994864;-0.238640362;0.058925851;0.010263595;-0.00665098;-0.035510624;-1.224969989;-2.218013754;-3.935582726;-3.062513077;1.268641978;2.159673013;0;0;0;0;0;0
